vid,pid,softwareVersion,certificationType,softwareVersionString,cDVersionNumber,softwareVersionCertificationStatus,date,reason,owner,history,cDCertificateId,certificationRoute,programType,programTypeVersion,compliantPlatformUsed,compliantPlatformVersion,transport,familyId,supportedClusters,OSVersion,parentChild,certificationIdOfSoftwareComponent,schemaVersion
4999,28871,27,matter,27.0,1,2,2024-04-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA241D8MAT43147-24,,,,,,,,,,,,0
4999,28872,27,matter,27.0,1,2,2024-04-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA241D7MAT43146-24,,,,,,,,,,,,0
4999,28873,27,matter,27.0,1,2,2024-04-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA241D6MAT43145-24,,,,,,,,,,,,0
4999,28881,27,matter,27.0,1,2,2024-04-29T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2424AMAT43261-24,,,,,,,,,,,,0
4999,28882,27,matter,27.0,1,2,2024-04-29T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24249MAT43260-24,,,,,,,,,,,,0
4999,28883,27,matter,27.0,1,2,2024-04-29T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24248MAT43259-24,,,,,,,,,,,,0
4999,28931,1,matter,1.00.01,1,2,2024-05-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24310MAT43459-24,,,,,,,,,,,,0
4999,28933,1,matter,1.0,1,2,2024-03-20T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2419FMAT43090-24,,,,,,,,,,,,0
4999,28935,1,matter,1.0,1,2,2024-12-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA247CEMAT44673-24,,,,,,,,,,,,0
4999,28946,1,matter,1.00.01,1,2,2024-05-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24311MAT43460-24,,,,,,,,,,,,0
4999,28964,0,matter,0,1,2,2024-03-04T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24120MAT42963-24,,,,,,,,,,,,0
4999,28966,0,matter,1.00.01,1,2,2024-04-07T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA241BBMAT43118-24,,,,,,,,,,,,0
4999,28967,1,matter,1.00.01,1,2,2024-06-25T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2436BMAT43550-24,,,,,,,,,,,,0
4999,28968,1,matter,1.0,1,2,2024-06-25T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2436CMAT43551-24,,,,,,,,,,,,0
4999,28969,1,matter,1.0,1,2,2024-06-04T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2431DMAT43472-24,,,,,,,,,,,,0
4999,28972,0,matter,1.00.01,1,2,2024-04-15T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA241E2MAT43157-24,,,,,,,,,,,,0
4999,28992,1,matter,1.00.01,1,2,2024-06-28T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24389MAT43580-24,,,,,,,,,,,,0
4999,28999,1,matter,1.00.01,1,2,2024-06-28T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2438AMAT43581-24,,,,,,,,,,,,0
4999,29000,1,matter,1.00.01,1,2,2024-05-31T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24315MAT43464-24,,,,,,,,,,,,0
4999,29001,1,matter,1.0,1,2,2024-07-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24398MAT43595-24,,,,,,,,,,,,0
4999,29006,1,matter,1.00.01,1,2,2024-06-28T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24388MAT43579-24,,,,,,,,,,,,0
4999,29053,1,matter,1.00.01,1,2,2024-06-18T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24336MAT43497-24,,,,,,,,,,,,0
4999,32802,27,matter,27.0,1,2,2024-06-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24340MAT43507-24,,,,,,,,,,,,0
4999,32840,27,matter,27.0,1,2,2025-01-22T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25046MAT44952-24,,,,,,,,,,,,0
4999,32855,27,matter,27.0,1,2,2024-07-31T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA243D4MAT43655-24,,,,,,,,,,,,0
4999,32858,27,matter,27.0,1,2,2024-02-21T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24100MAT42931-24,,,,,,,,,,,,0
4999,32859,27,matter,27.0,1,2,2024-02-21T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA240FFMAT42930-24,,,,,,,,,,,,0
4999,32860,27,matter,27.0,1,2,2024-02-21T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA240FEMAT42929-24,,,,,,,,,,,,0
4999,32873,27,matter,27.0,1,2,2024-09-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24505MAT43960-24,,,,,,,,,,,,0
4999,32886,1,matter,1.0,1,2,2025-01-16T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25022MAT44916-24,,,,,,,,,,,,0
4999,32892,27,matter,27.0,1,2,2024-06-21T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24361MAT43540-24,,,,,,,,,,,,0
4999,32906,27,matter,27.0,1,2,2024-03-18T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2419DMAT43088-24,,,,,,,,,,,,0
4999,32920,1,matter,1.0,1,2,2025-03-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25102MAT45140-24,,,,,,,,,,,,0
4999,32964,27,matter,27.0,1,2,2024-05-23T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA242F5MAT43432-24,,,,,,,,,,,,0
4999,32977,27,matter,27.0,1,2,2024-06-28T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24387MAT43578-24,,,,,,,,,,,,0
4999,34308,1,matter,1.0,1,2,2024-08-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA243FBMAT43694-24,,,,,,,,,,,,0
4999,34880,29,matter,29.0,1,2,2025-02-07T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA250CFMAT45089-24,,,,,,,,,,,,0
5002,2030,1,matter,1,1,2,2024-05-07T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24261MAT43284-24,,,,,,,,,,,,0
5002,5010,1,matter,1,1,2,2023-05-17T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23582MAT41095-24,,,,,,,,,,,,0
5004,257,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C1MAT44148-24,,,,,,,,,,,,0
5004,258,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24610MAT44227-24,,,,,,,,,,,,0
5004,259,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24611MAT44228-24,,,,,,,,,,,,0
5004,260,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24612MAT44229-24,,,,,,,,,,,,0
5004,261,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24613MAT44230-24,,,,,,,,,,,,0
5004,262,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24614MAT44231-24,,,,,,,,,,,,0
5004,263,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24615MAT44232-24,,,,,,,,,,,,0
5004,264,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24616MAT44233-24,,,,,,,,,,,,0
5004,265,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24617MAT44234-24,,,,,,,,,,,,0
5004,266,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24618MAT44235-24,,,,,,,,,,,,0
5004,267,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24619MAT44236-24,,,,,,,,,,,,0
5004,268,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461AMAT44237-24,,,,,,,,,,,,0
5004,269,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461BMAT44238-24,,,,,,,,,,,,0
5004,270,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461CMAT44239-24,,,,,,,,,,,,0
5004,271,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461DMAT44240-24,,,,,,,,,,,,0
5004,272,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461EMAT44241-24,,,,,,,,,,,,0
5004,273,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2461FMAT44242-24,,,,,,,,,,,,0
5004,274,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24620MAT44243-24,,,,,,,,,,,,0
5004,275,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24621MAT44244-24,,,,,,,,,,,,0
5004,276,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2460FMAT44226-24,,,,,,,,,,,,0
5004,277,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24622MAT44245-24,,,,,,,,,,,,0
5004,278,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24623MAT44246-24,,,,,,,,,,,,0
5004,279,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24624MAT44247-24,,,,,,,,,,,,0
5004,280,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24625MAT44248-24,,,,,,,,,,,,0
5004,281,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24626MAT44249-24,,,,,,,,,,,,0
5004,282,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24627MAT44250-24,,,,,,,,,,,,0
5004,283,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24628MAT44251-24,,,,,,,,,,,,0
5004,284,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24629MAT44252-24,,,,,,,,,,,,0
5004,285,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C2MAT44149-24,,,,,,,,,,,,0
5004,286,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C3MAT44150-24,,,,,,,,,,,,0
5004,287,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C4MAT44151-24,,,,,,,,,,,,0
5004,288,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C5MAT44152-24,,,,,,,,,,,,0
5004,289,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C6MAT44153-24,,,,,,,,,,,,0
5004,290,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C7MAT44154-24,,,,,,,,,,,,0
5004,291,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C8MAT44155-24,,,,,,,,,,,,0
5004,292,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245C9MAT44156-24,,,,,,,,,,,,0
5004,293,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CAMAT44157-24,,,,,,,,,,,,0
5004,294,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CBMAT44158-24,,,,,,,,,,,,0
5004,295,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CCMAT44159-24,,,,,,,,,,,,0
5004,296,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CDMAT44160-24,,,,,,,,,,,,0
5004,297,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CEMAT44161-24,,,,,,,,,,,,0
5004,298,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245CFMAT44162-24,,,,,,,,,,,,0
5004,299,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D0MAT44163-24,,,,,,,,,,,,0
5004,300,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D1MAT44164-24,,,,,,,,,,,,0
5004,301,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D2MAT44165-24,,,,,,,,,,,,0
5004,302,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D3MAT44166-24,,,,,,,,,,,,0
5004,303,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D4MAT44167-24,,,,,,,,,,,,0
5004,304,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D5MAT44168-24,,,,,,,,,,,,0
5004,305,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D6MAT44169-24,,,,,,,,,,,,0
5004,306,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D7MAT44170-24,,,,,,,,,,,,0
5004,307,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D8MAT44171-24,,,,,,,,,,,,0
5004,308,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245D9MAT44172-24,,,,,,,,,,,,0
5004,309,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DAMAT44173-24,,,,,,,,,,,,0
5004,310,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DBMAT44174-24,,,,,,,,,,,,0
5004,311,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DCMAT44175-24,,,,,,,,,,,,0
5004,312,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DDMAT44176-24,,,,,,,,,,,,0
5004,313,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DEMAT44177-24,,,,,,,,,,,,0
5004,314,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245DFMAT44178-24,,,,,,,,,,,,0
5004,315,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E0MAT44179-24,,,,,,,,,,,,0
5004,316,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E1MAT44180-24,,,,,,,,,,,,0
5004,317,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E2MAT44181-24,,,,,,,,,,,,0
5004,318,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E3MAT44182-24,,,,,,,,,,,,0
5004,319,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E4MAT44183-24,,,,,,,,,,,,0
5004,320,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E5MAT44184-24,,,,,,,,,,,,0
5004,321,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E6MAT44185-24,,,,,,,,,,,,0
5004,322,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E7MAT44186-24,,,,,,,,,,,,0
5004,323,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E8MAT44187-24,,,,,,,,,,,,0
5004,324,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245E9MAT44188-24,,,,,,,,,,,,0
5004,325,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245EAMAT44189-24,,,,,,,,,,,,0
5004,326,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245EBMAT44190-24,,,,,,,,,,,,0
5004,327,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245ECMAT44191-24,,,,,,,,,,,,0
5004,328,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245EDMAT44192-24,,,,,,,,,,,,0
5004,329,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245EEMAT44193-24,,,,,,,,,,,,0
5004,330,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245EFMAT44194-24,,,,,,,,,,,,0
5004,331,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F0MAT44195-24,,,,,,,,,,,,0
5004,332,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F1MAT44196-24,,,,,,,,,,,,0
5004,333,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F2MAT44197-24,,,,,,,,,,,,0
5004,334,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F3MAT44198-24,,,,,,,,,,,,0
5004,335,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F4MAT44199-24,,,,,,,,,,,,0
5004,336,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F5MAT44200-24,,,,,,,,,,,,0
5004,337,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F6MAT44201-24,,,,,,,,,,,,0
5004,338,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F7MAT44202-24,,,,,,,,,,,,0
5004,339,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F8MAT44203-24,,,,,,,,,,,,0
5004,340,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245F9MAT44204-24,,,,,,,,,,,,0
5004,341,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FAMAT44205-24,,,,,,,,,,,,0
5004,342,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FBMAT44206-24,,,,,,,,,,,,0
5004,343,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FCMAT44207-24,,,,,,,,,,,,0
5004,344,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FDMAT44208-24,,,,,,,,,,,,0
5004,345,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FEMAT44209-24,,,,,,,,,,,,0
5004,346,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA245FFMAT44210-24,,,,,,,,,,,,0
5004,347,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24600MAT44211-24,,,,,,,,,,,,0
5004,348,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24601MAT44212-24,,,,,,,,,,,,0
5004,349,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24602MAT44213-24,,,,,,,,,,,,0
5004,350,3,matter,2.0,1,2,2024-10-03T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24603MAT44214-24,,,,,,,,,,,,0
